episode,step,action,time_to_collision,completion,collision,collision_type,reward_time_to_collision,reward_completion,reward_total,loss,done,tick,system_time,game_time
0,0,14,1000,0.0,False,,0.0,0,0.0,100,False,40,10.570993185043335,2.0000000298023224
0,1,31,11.744035007458473,29.504615508414975,False,,0.27135929669592906,0.3530971825153697,0.3122282396056494,100,False,80,17.737576246261597,4.050000060349703
0,2,9,13.759675991460831,41.48494939299498,False,,0.2517987859505346,0.09042262767729736,0.4833389464195654,100,False,120,25.221219301223755,6.150000091642141
0,3,13,1000,8.288688967006536,False,,0.0,0.8182665269953775,0.8924722099172542,100,False,160,34.39167809486389,8.25000012293458
0,4,31,1000,20.721746131583515,False,,0.0,0.5456657975461703,1.1653051086903394,100,True,188,41.8893141746521,9.650000143796206
1,0,26,1000,0.0,False,,0.0,0,0.0,100,False,40,5.765680313110352,2.0000000298023224
1,1,20,1000,25.36027892960076,False,,0.0,0.4439637457035899,0.22198187285179494,100,False,80,13.223324060440063,4.100000061094761
1,2,13,1000,33.19624461661033,False,,0.0,0.27215644731010213,0.358060096506846,100,False,120,21.16965937614441,6.200000092387199
1,3,29,1.9557405055004813,41.44347645378891,False,,0.6162622450228532,0.09133194172052295,0.7118571898785341,100,False,160,29.092454195022583,8.25000012293458
1,4,17,1000,0.0,False,,0.0,0,0.7118571898785341,100,True,161,29.547973155975342,8.400000125169754
2,0,19,1000,0.0,False,,0.0,0,0.0,100,False,40,6.068518877029419,2.0000000298023224
2,1,12,1000,25.36027892960076,False,,0.0,0.4439637457035899,0.22198187285179494,100,False,80,11.592833757400513,4.100000061094761
2,2,30,1000,33.19624461661033,False,,0.0,0.27215644731010213,0.358060096506846,100,False,120,19.600494384765625,6.150000091642141
2,3,3,1000,24.866082710397727,False,,0.0,0.4547992343579501,0.5854597136858211,100,False,160,28.818788051605225,8.25000012293458
2,4,12,1000,16.577393743391184,False,,0.0,0.6365327073625728,0.9037260673671075,100,True,174,31.558248281478882,9.050000134855509
3,0,1,1000,0.0,False,,0.0,0,0.0,100,False,40,5.5265724658966064,2.0000000298023224
3,1,4,1000,25.36027892960076,False,,0.0,0.4439637457035899,0.22198187285179494,100,False,80,10.249693632125854,4.100000061094761
3,2,23,1000,41.48493358361687,False,,0.0,0.09042297430547952,0.2671933600045347,100,False,120,17.30563449859619,6.200000092387199
3,3,34,1000,33.15478748678237,False,,0.0,0.27306541472514556,0.4037260673671075,100,True,153,23.055378913879395,7.850000116974115
4,0,20,1000,0.0,False,,0.0,0,0.0,100,False,40,5.650749206542969,2.0000000298023224
4,1,19,1000,29.504615508414975,False,,0.0,0.3530971825153697,0.17654859125768485,100,False,80,11.456664323806763,4.100000061094761
4,2,1,1000,33.19626042598844,False,,0.0,0.27215610068191975,0.31262664159864473,100,False,120,19.1571843624115,6.200000092387199
4,3,24,2.2967422216665025,24.86608271039772,False,,0.5746024791123421,0.45479923435795033,0.8273274983337909,100,False,160,26.27720332145691,8.25000012293458
4,4,18,1.7613043349037485,12.433041355198867,False,,0.6445080357890812,0.7273996171789749,1.513281324817819,100,True,170,28.16008448600769,8.850000131875277
5,0,9,1000,0.0,False,,0.0,0,0.0,100,False,40,9.414615392684937,2.0000000298023224
5,1,20,1000,25.36027892960076,False,,0.0,0.4439637457035899,0.22198187285179494,100,False,80,16.752202033996582,4.100000061094761
5,2,25,1000,8.288704776384648,False,,0.0,0.8182661803671952,0.6311149630353925,100,False,120,23.37570595741272,6.150000091642141
5,3,0,1000,8.28867315762843,False,,0.0,0.8182668736235597,1.0402483998471723,100,False,160,31.074835538864136,8.25000012293458
5,4,25,1.550589498115132,41.48494939299498,False,,0.6799666484552822,0.09042262767729736,1.4254430379134622,100,False,200,39.51080369949341,10.30000015348196
5,5,9,1000,12.433057164576965,False,,0.0,0.727399270550793,1.7891426731888587,100,True,240,47.01875686645508,12.400000184774399
6,0,11,1000,0.0,False,,0.0,0,0.0,100,False,40,6.963570594787598,2.0000000298023224
6,1,23,1000,25.36027892960076,False,,0.0,0.4439637457035899,0.22198187285179494,100,False,80,13.796557664871216,4.100000061094761
6,2,13,1000,24.866082710397727,True,vehicle,1.0,0.4547992343579501,0.94938149003077,100,True,120,21.37830400466919,6.200000092387199
7,0,21,1000,0.0,False,,0.0,0,0.0,100,False,40,7.022758960723877,2.0000000298023224
7,1,18,1000,29.504615508414975,False,,0.0,0.3530971825153697,0.17654859125768485,100,False,80,13.274281740188599,4.100000061094761
7,2,19,1000,45.62930178118731,False,,0.0,-0.0004442821391053009,0.1763264501881322,100,False,120,21.46832585334778,6.200000092387199
7,3,30,1000,24.86608271039772,False,,0.0,0.45479923435795033,0.40372606736710737,100,True,148,27.367892503738403,7.600000113248825
8,0,24,1000,0.0,False,,0.0,0,0.0,100,False,40,6.67110013961792,2.0000000298023224
8,1,26,1.6742134676168008,25.36027892960076,False,,0.6584822967590043,0.4439637457035899,0.5512230212312971,100,False,80,12.233656167984009,4.050000060349703
8,2,18,1.5411325419280688,41.48493358361687,False,,0.6816973318484651,0.09042297430547952,0.9372831743082695,100,False,120,19.214019775390625,6.150000091642141
8,3,23,1000,16.577393743391184,False,,0.0,0.6365327073625728,1.2555495279895559,100,False,160,26.168591022491455,8.25000012293458
8,4,2,1000,16.577393743391184,False,,0.0,0.6365327073625728,1.5738158816708423,100,True,178,29.767529249191284,9.250000137835741
9,0,29,1000,0.0,False,,0.0,0,0.0,100,False,40,6.977304697036743,2.0000000298023224
9,1,22,1000,25.36027892960076,False,,0.0,0.4439637457035899,0.22198187285179494,100,False,80,16.773078441619873,4.100000061094761
9,2,11,1000,41.48493358361687,False,,0.0,0.09042297430547952,0.2671933600045347,100,False,120,25.193655490875244,6.200000092387199
9,3,23,1000,29.01045090796815,False,,0.0,0.36393197791336573,0.44915934896121756,100,False,160,32.719359159469604,8.300000123679638
9,4,27,1000,4.144336578814219,False,,0.0,0.9091334368117798,0.9037260673671075,100,True,162,33.26850652694702,8.450000125914812
10,0,3,1000,0.0,False,,0.0,0,0.0,100,False,40,5.511390924453735,2.0000000298023224
10,1,35,1000,25.36027892960076,False,,0.0,0.4439637457035899,0.22198187285179494,100,False,80,11.16244649887085,4.050000060349703
10,2,23,1000,20.721746131583508,False,,0.0,0.5456657975461704,0.49481477162488013,100,False,120,18.528518199920654,6.150000091642141
10,3,26,1000,0.0,False,,0.0,0,0.49481477162488013,100,False,160,25.179875135421753,8.200000122189522
10,4,25,1000,4.144336578814219,False,,0.0,0.9091334368117798,0.94938149003077,100,False,200,32.078418254852295,10.250000152736902
10,5,27,4.5313976852119815,33.19624461661033,False,,0.4228022728366568,0.27215644731010213,1.2968608501041494,100,True,240,39.529258728027344,12.300000183284283
11,0,33,1000,0.0,False,,0.0,0,0.0,100,False,40,6.590060710906982,2.0000000298023224
11,1,21,1.732050095826061,12.927237574401898,False,,0.6491027212596386,0.7165641285246147,0.6828334248921266,100,False,80,13.927412748336792,4.100000061094761
11,2,9,1000,0.0,False,,0.0,0,0.6828334248921266,100,False,120,23.345457077026367,6.200000092387199
11,3,26,2.375663502701806,12.433041355198862,False,,0.566117060950547,0.7273996171789752,1.3295917639568877,100,False,160,30.277921438217163,8.25000012293458
11,4,13,1000,41.48493358361687,False,,0.0,0.09042297430547952,1.3748032511096275,100,False,200,38.75694251060486,10.350000154227018
11,5,18,0.6954198922773844,33.15478748678237,False,,0.9206358314189477,0.27306541472514556,1.971653874181674,100,True,234,44.86897420883179,12.150000181049109
12,0,33,1000,0.0,False,,0.0,0,0.0,100,False,40,6.486283302307129,2.0000000298023224
12,1,10,1.7263434337580388,12.927237574401898,False,,0.6500104832228107,0.7165641285246147,0.6832873058737128,100,False,80,13.651486873626709,4.100000061094761
12,2,6,1.6029026711825125,8.288704776384646,False,,0.6706235506474821,0.8182661803671952,1.4277321713810514,100,False,120,21.07188367843628,6.200000092387199
12,3,31,1000,41.484933583616865,False,,0.0,0.09042297430547963,1.4729436585337912,100,False,160,29.221179962158203,8.200000122189522
12,4,17,1000,37.29912406559659,False,,0.0,0.18219885153692528,1.564043084302254,100,True,195,36.364866971969604,10.05000014975667
