episode,step,action,time_to_collision,completion,collision,collision_type,reward_time_to_collision,reward_completion,reward_total,loss,done,tick,system_time,game_time
0,0,14,1000,0.0,False,,0.0,0,0.0,100,False,40,8.913059949874878,2.0000000298023224
0,1,14,1000,33.76765532571422,False,,0.0,0.25962799400574454,0.12981399700287227,100,False,80,15.933765411376953,4.100000061094761
0,2,35,1000,44.154889431291515,False,,0.0,0.031882914363750126,0.14575545418474734,100,False,120,23.050894498825073,6.150000091642141
0,3,6,1000,22.07745524299426,False,,0.0,0.5159412263647202,0.4037260673671074,100,True,134,25.56928515434265,6.95000010356307
1,0,30,1000,0.0,False,,0.0,0,0.0,100,False,40,6.93705677986145,2.0000000298023224
1,1,6,1000,22.72892770421709,False,,0.0,0.5016573808233846,0.2508286904116923,100,False,80,13.11008095741272,4.100000061094761
1,2,31,1000,0.0,False,,0.0,0,0.2508286904116923,100,False,120,19.74803066253662,6.150000091642141
1,3,25,1000,0.0,False,,0.0,0,0.2508286904116923,100,False,160,26.187458753585815,8.200000122189522
1,4,35,1000,16.5580914322457,True,pedestrian,1.0,0.63695591977354,1.0693066502984623,100,True,200,33.6997857093811,10.250000152736902
2,0,15,1000,0.0,False,,0.0,0,0.0,100,False,40,7.576181411743164,2.0000000298023224
2,1,19,1.0778922487862688,39.28701913646279,False,,0.7865648914931402,0.13861330059692467,0.46258909604503246,100,False,80,15.074869871139526,4.100000061094761
2,2,15,0.42175762512141207,55.19361705278864,False,,1.069222374280821,-0.21014647245388973,0.8921270469584981,100,False,120,22.07756733894348,6.200000092387199
2,3,26,1000,5.5193638107485725,False,,0.0,0.8789853065911799,1.331619700254088,100,True,122,22.47353219985962,6.350000094622374
3,0,23,1000,0.0,False,,0.0,0,0.0,100,False,40,6.450928449630737,2.0000000298023224
3,1,31,1000,39.28701913646279,False,,0.0,0.13861330059692467,0.06930665029846234,100,False,80,12.666237115859985,4.050000060349703
3,2,19,1000,55.19361705278864,False,,0.0,-0.21014647245388973,-0.03576658592848253,100,False,120,18.8402681350708,6.150000091642141
3,3,29,1000,5.5193638107485725,False,,0.0,0.8789853065911799,0.4037260673671074,100,True,122,19.1335768699646,6.3000000938773155
4,0,25,1000,0.0,False,,0.0,0,0.0,100,False,40,5.030516862869263,2.0000000298023224
4,1,24,1000,39.28701913646279,False,,0.0,0.13861330059692467,0.06930665029846234,100,False,80,11.502729415893555,4.050000060349703
4,2,34,0.9995640426519493,27.596819053742834,False,,0.8094214265447872,0.3949265329559001,0.6714806300488059,100,False,120,18.338435649871826,6.100000090897083
4,3,4,16.513205524681364,5.519363810748558,False,,0.2308869356896229,0.8789853065911802,1.2264167511892075,100,False,160,24.189390897750854,8.200000122189522
4,4,26,1000,0.0,False,,0.0,0,1.2264167511892075,100,False,200,30.506288766860962,10.250000152736902
4,5,24,1000,0.0,False,,0.0,0,1.2264167511892075,100,True,240,36.025298833847046,12.300000183284283
5,0,14,1000,0.0,False,,0.0,0,0.0,100,False,40,7.2327656745910645,2.0000000298023224
5,1,27,1000,28.248291514965654,False,,0.0,0.38064268741456464,0.19032134370728232,100,False,80,14.03779125213623,4.050000060349703
5,2,16,1000,49.67425324204008,False,,0.0,-0.08913177904506986,0.1457554541847474,100,False,120,21.29933762550354,6.150000091642141
5,3,26,1000,22.07745524299426,False,,0.0,0.5159412263647202,0.4037260673671075,100,True,135,23.720251321792603,6.95000010356307
6,0,19,1000,0.0,False,,0.0,0,0.0,100,False,40,6.23543381690979,2.0000000298023224
6,1,22,1000,39.28701913646279,False,,0.0,0.13861330059692467,0.06930665029846234,100,False,80,12.290756464004517,4.100000061094761
6,2,28,1.862518577224979,55.19361705278864,False,,0.6293316334004523,-0.21014647245388973,0.2788992307717436,100,False,120,19.054515600204468,6.150000091642141
6,3,10,1000,5.5193638107485725,False,,0.0,0.8789853065911799,0.7183918840673336,100,True,122,19.447675228118896,6.350000094622374
7,0,10,1000,0.0,False,,0.0,0,0.0,100,False,40,6.109999418258667,2.0000000298023224
7,1,12,1000,28.248291514965654,False,,0.0,0.38064268741456464,0.19032134370728232,100,False,80,12.757624864578247,4.100000061094761
7,2,14,6.368922081485602,5.519363810748569,False,,0.36124451877116137,0.8789853065911799,0.8104362563884531,100,False,120,19.789992809295654,6.200000092387199
7,3,33,1000,49.67425324204007,False,,0.0,-0.08913177904506964,0.7658703668659183,100,False,160,27.293943166732788,8.25000012293458
7,4,11,1000,16.558091432245703,False,,0.0,0.6369559197735399,1.0843483267526883,100,True,172,29.365368127822876,8.950000133365393
8,0,5,1000,0.0,False,,0.0,0,0.0,100,False,40,6.660179138183594,2.0000000298023224
8,1,5,1000,39.28701913646279,False,,0.0,0.13861330059692467,0.06930665029846234,100,False,80,13.286953449249268,4.100000061094761
8,2,22,1000,55.19361705278864,False,,0.0,-0.21014647245388973,-0.03576658592848253,100,False,120,19.57644295692444,6.200000092387199
8,3,14,1000,5.5193638107485725,False,,0.0,0.8789853065911799,0.4037260673671074,100,True,122,20.03102684020996,6.400000095367432
9,0,1,1000,0.0,False,,0.0,0,0.0,100,False,40,5.912272691726685,2.0000000298023224
9,1,2,1000,39.28701913646279,False,,0.0,0.13861330059692467,0.06930665029846234,100,False,80,12.274420261383057,4.100000061094761
9,2,35,1000,38.63552562054295,False,,0.0,0.1528976077725701,0.1457554541847474,100,False,120,19.16277241706848,6.150000091642141
9,3,35,1000,11.03872762149713,False,,0.0,0.75797061318236,0.5247407607759274,100,False,160,26.550347328186035,8.200000122189522
9,4,4,1000,11.03872762149713,False,,0.0,0.75797061318236,0.9037260673671074,100,True,170,28.262316942214966,8.800000131130219
10,0,31,1000,0.0,False,,0.0,0,0.0,100,False,40,6.6754584312438965,2.0000000298023224
10,1,2,1000,28.248291514965654,False,,0.0,0.38064268741456464,0.19032134370728232,100,False,80,13.12161111831665,4.100000061094761
10,2,3,1000,0.0,False,,0.0,0,0.19032134370728232,100,False,120,20.489403009414673,6.200000092387199
10,3,22,7.548227201530746,11.038727621497134,False,,0.33379317870487724,0.75797061318236,0.7362032396509011,100,False,160,29.120546340942383,8.300000123679638
10,4,25,1000,49.67425324204008,False,,0.0,-0.08913177904506986,0.6916373501283661,100,False,200,36.61236834526062,10.350000154227018
10,5,10,1000,11.03872762149713,False,,0.0,0.75797061318236,1.070622656719546,100,True,206,37.61826682090759,10.750000160187483
11,0,1,1000,0.0,False,,0.0,0,0.0,100,False,40,5.740832090377808,2.0000000298023224
11,1,23,1000,39.28701913646279,False,,0.0,0.13861330059692467,0.06930665029846234,100,False,80,12.414796352386475,4.100000061094761
11,2,8,1000,44.15488943129151,False,,0.0,0.03188291436375024,0.08524810748033745,100,False,120,20.19569420814514,6.200000092387199
11,3,6,1000,16.558091432245703,False,,0.0,0.6369559197735399,0.4037260673671074,100,True,129,22.472510814666748,6.750000100582838
12,0,12,1000,0.0,False,,0.0,0,0.0,100,False,40,7.534631729125977,2.0000000298023224
12,1,14,1000,33.76765532571422,False,,0.0,0.25962799400574454,0.12981399700287227,100,False,80,14.868552684783936,4.100000061094761
12,2,10,1000,44.154889431291515,False,,0.0,0.031882914363750126,0.14575545418474734,100,False,120,22.49511194229126,6.200000092387199
12,3,21,1000,22.07745524299426,False,,0.0,0.5159412263647202,0.4037260673671074,100,True,134,25.001596689224243,7.000000104308128
13,0,11,1000,0.0,False,,0.0,0,0.0,100,False,40,5.775043964385986,2.0000000298023224
13,1,13,1000,28.248291514965654,False,,0.0,0.38064268741456464,0.19032134370728232,100,False,80,12.575549125671387,4.100000061094761
13,2,6,6.061027342402298,5.519363810748569,False,,0.3696474879637027,0.8789853065911799,0.8146377409847236,100,False,120,19.305540084838867,6.200000092387199
13,3,31,1000,49.67425324204007,False,,0.0,-0.08913177904506964,0.7700718514621888,100,False,160,27.02571940422058,8.25000012293458
13,4,34,1000,16.558091432245703,False,,0.0,0.6369559197735399,1.0885498113489587,100,True,173,29.2468740940094,8.950000133365393
14,0,15,1000,0.0,False,,0.0,0,0.0,100,False,40,8.467042446136475,2.0000000298023224
14,1,0,1.0775653910430272,39.28701913646279,False,,0.78665639977163,0.13861330059692467,0.46263485018427736,100,False,80,17.199736833572388,4.100000061094761
14,2,2,0.47200570097560185,55.19361705278864,False,,1.0369187723884858,-0.21014647245388973,0.8760210001515754,100,False,120,23.710480451583862,6.200000092387199
14,3,34,1000,5.5193638107485725,False,,0.0,0.8789853065911799,1.3155136534471654,100,True,122,24.0097975730896,6.350000094622374
15,0,8,1000,0.0,False,,0.0,0,0.0,100,False,40,6.698036432266235,2.0000000298023224
15,1,15,1000,39.28701913646279,False,,0.0,0.13861330059692467,0.06930665029846234,100,False,80,14.439104080200195,4.100000061094761
15,2,24,0.4267521310330616,55.19361705278864,False,,1.0658856697067525,-0.21014647245388973,0.4971762489248937,100,False,120,23.878210067749023,6.150000091642141
15,3,12,1.1063177250996556,5.5193638107485725,False,,0.7787236101789692,0.8789853065911799,1.3260307073099682,100,True,122,24.267351627349854,6.350000094622374
16,0,1,1000,0.0,False,,0.0,0,0.0,100,False,40,5.7658562660217285,2.0000000298023224
16,1,8,1000,39.28701913646279,False,,0.0,0.13861330059692467,0.06930665029846234,100,False,80,12.093948364257812,4.100000061094761
16,2,28,1.8505446579859448,55.19361705278864,False,,0.6310713575807929,-0.21014647245388973,0.2797690928619139,100,False,120,18.103654146194458,6.150000091642141
16,3,6,1000,5.5193638107485725,False,,0.0,0.8789853065911799,0.7192617461575039,100,True,122,18.508997201919556,6.350000094622374
17,0,21,1000,0.0,False,,0.0,0,0.0,100,False,40,6.398362398147583,2.0000000298023224
17,1,20,1000,39.28701913646279,False,,0.0,0.13861330059692467,0.06930665029846234,100,False,80,12.932999849319458,4.100000061094761
17,2,20,1000,55.19361705278864,False,,0.0,-0.21014647245388973,-0.03576658592848253,100,False,120,19.91172480583191,6.200000092387199
17,3,25,1000,5.5193638107485725,False,,0.0,0.8789853065911799,0.4037260673671074,100,True,122,20.260162115097046,6.350000094622374
18,0,4,1000,0.0,False,,0.0,0,0.0,100,False,40,6.188409328460693,2.0000000298023224
18,1,14,1000,28.248291514965654,False,,0.0,0.38064268741456464,0.19032134370728232,100,False,80,13.254218578338623,4.100000061094761
18,2,24,1000,0.0,False,,0.0,0,0.19032134370728232,100,False,120,19.751315355300903,6.150000091642141
18,3,12,1000,38.635546675239965,False,,0.0,0.1528971461382601,0.2667699167764124,100,False,160,27.74228000640869,8.25000012293458
18,4,12,1000,33.11616180979438,False,,0.0,0.2739123011813902,0.4037260673671075,100,True,185,32.25059413909912,9.600000143051147
19,0,17,1000,0.0,False,,0.0,0,0.0,100,False,40,7.780605316162109,2.0000000298023224
19,1,13,1.0778950884964569,39.28701913646279,False,,0.786564096613516,0.13861330059692467,0.46258869860522034,100,False,80,15.43763279914856,4.100000061094761
19,2,30,0.4340574138751137,55.19361705278864,False,,1.0610569377955201,-0.21014647245388973,0.8880439312760355,100,False,120,22.262205362319946,6.150000091642141
19,3,12,1000,5.5193638107485725,False,,0.0,0.8789853065911799,1.3275365845716256,100,True,123,22.894855976104736,6.400000095367432
20,0,21,1000,0.0,False,,0.0,0,0.0,100,False,40,6.876586675643921,2.0000000298023224
20,1,14,1000,39.28701913646279,False,,0.0,0.13861330059692467,0.06930665029846234,100,False,80,13.79220461845398,4.100000061094761
20,2,16,1000,55.19361705278864,False,,0.0,-0.21014647245388973,-0.03576658592848253,100,False,120,21.35298490524292,6.200000092387199
20,3,4,1000,5.5193638107485725,False,,0.0,0.8789853065911799,0.4037260673671074,100,True,122,21.754094123840332,6.400000095367432
21,0,17,1000,0.0,False,,0.0,0,0.0,100,False,40,8.310985565185547,2.0000000298023224
21,1,29,1000,39.28701913646279,False,,0.0,0.13861330059692467,0.06930665029846234,100,False,80,16.85477066040039,4.050000060349703
21,2,30,0.9867830395092845,55.19361705278864,False,,0.8133371736782649,-0.21014647245388973,0.3709020009106499,100,False,120,24.76683211326599,6.100000090897083
21,3,10,1000,5.5193638107485725,False,,0.0,0.8789853065911799,0.8103946542062399,100,True,122,25.176475286483765,6.3000000938773155
22,0,31,1000,0.0,False,,0.0,0,0.0,100,False,40,7.1282875537872314,2.0000000298023224
22,1,26,1000,39.28701913646279,False,,0.0,0.13861330059692467,0.06930665029846234,100,False,80,13.28463864326477,4.050000060349703
22,2,35,1.9022071850948863,44.15488943129151,True,pedestrian,1.0,0.03188291436375024,0.5852481074803375,100,True,120,20.28369975090027,6.100000090897083
23,0,1,1000,0.0,False,,0.0,0,0.0,100,False,40,6.131283521652222,2.0000000298023224
23,1,15,1000,39.28701913646279,False,,0.0,0.13861330059692467,0.06930665029846234,100,False,80,13.5707266330719,4.100000061094761
23,2,21,0.4776323177240191,55.19361705278864,False,,1.033468764939613,-0.21014647245388973,0.480967796541324,100,False,120,21.351104736328125,6.200000092387199
23,3,6,1.2266137971369027,5.5193638107485725,False,,0.7479013539048005,0.8789853065911799,1.2944111267893141,100,True,122,21.987095832824707,6.400000095367432
24,0,11,1000,0.0,False,,0.0,0,0.0,100,False,40,5.969144344329834,2.0000000298023224
24,1,12,1000,28.248291514965654,False,,0.0,0.38064268741456464,0.19032134370728232,100,False,80,12.963250875473022,4.100000061094761
24,2,20,6.145696029458815,5.519363810748569,False,,0.3672764218700804,0.8789853065911799,0.8134522079379125,100,False,120,19.950687170028687,6.200000092387199
24,3,27,1000,49.67425324204007,False,,0.0,-0.08913177904506964,0.7688863184153777,100,False,160,27.715126037597656,8.25000012293458
24,4,15,1000,16.558091432245703,False,,0.0,0.6369559197735399,1.0873642783021475,100,True,172,29.846117973327637,8.950000133365393
25,0,15,1000,0.0,False,,0.0,0,0.0,100,False,40,7.448997497558594,2.0000000298023224
25,1,31,1.6556355495081951,28.248291514965654,False,,0.6615820934600373,0.38064268741456464,0.521112390437301,100,False,80,14.686132907867432,4.050000060349703
25,2,3,1.1708229016049463,16.5580914322457,False,,0.7617442407713739,0.63695591977354,1.220462470709758,100,False,120,22.055792093276978,6.150000091642141
25,3,14,1000,0.0,False,,0.0,0,1.220462470709758,100,False,160,29.171321868896484,8.25000012293458
25,4,19,1000,0.0,False,,0.0,0,1.220462470709758,100,False,200,36.2903356552124,10.350000154227018
25,5,8,1000,0.0,False,,0.0,0,1.220462470709758,100,True,240,43.4995014667511,12.450000185519457
26,0,15,1000,0.0,False,,0.0,0,0.0,100,False,40,7.781576871871948,2.0000000298023224
26,1,11,1.0775227070702034,39.28701913646279,False,,0.7866683520219835,0.13861330059692467,0.4626408263094541,100,False,80,15.390222311019897,4.100000061094761
26,2,13,0.4723128347863999,55.19361705278864,False,,1.0367296200743128,-0.21014647245388973,0.8759324001196656,100,False,120,23.3473699092865,6.200000092387199
26,3,17,1000,5.5193638107485725,False,,0.0,0.8789853065911799,1.3154250534152556,100,True,122,23.773160219192505,6.400000095367432
27,0,28,1000,0.0,False,,0.0,0,0.0,100,False,40,5.692233085632324,2.0000000298023224
27,1,10,1000,39.28701913646279,False,,0.0,0.13861330059692467,0.06930665029846234,100,False,80,13.338524103164673,4.100000061094761
27,2,5,1000,27.596819053742834,False,,0.0,0.3949265329559001,0.2667699167764124,100,False,120,20.49738359451294,6.200000092387199
27,3,35,1000,11.038706566800116,False,,0.0,0.75797107481667,0.6457554541847474,100,False,160,28.67505192756653,8.25000012293458
27,4,29,1000,22.07745524299426,False,,0.0,0.5159412263647202,0.9037260673671075,100,True,177,31.585684061050415,9.150000136345625
28,0,25,1000,0.0,False,,0.0,0,0.0,100,False,40,5.203582763671875,2.0000000298023224
28,1,2,1000,39.28701913646279,False,,0.0,0.13861330059692467,0.06930665029846234,100,False,80,12.047824144363403,4.100000061094761
28,2,22,1000,55.19361705278864,False,,0.0,-0.21014647245388973,-0.03576658592848253,100,False,120,18.585731029510498,6.200000092387199
28,3,28,1000,5.5193638107485725,False,,0.0,0.8789853065911799,0.4037260673671074,100,True,123,19.065935373306274,6.400000095367432
29,0,27,1000,0.0,False,,0.0,0,0.0,100,False,40,5.023995637893677,2.0000000298023224
29,1,10,0.8252395006462905,39.28701913646279,False,,0.8680730660185852,0.13861330059692467,0.503343183307755,100,False,80,12.167384147644043,4.100000061094761
29,2,20,1000,55.19361705278864,False,,0.0,-0.21014647245388973,0.3982699470808101,100,False,120,18.83352756500244,6.200000092387199
29,3,13,1000,5.5193638107485725,False,,0.0,0.8789853065911799,0.8377626003764,100,True,122,19.26309633255005,6.400000095367432
30,0,2,1000,0.0,False,,0.0,0,0.0,100,False,40,6.235902786254883,2.0000000298023224
30,1,2,1000,39.28701913646279,False,,0.0,0.13861330059692467,0.06930665029846234,100,False,80,12.628961324691772,4.100000061094761
30,2,5,1000,55.19361705278864,False,,0.0,-0.21014647245388973,-0.03576658592848253,100,False,120,19.397873401641846,6.200000092387199
30,3,4,1000,5.5193638107485725,False,,0.0,0.8789853065911799,0.4037260673671074,100,True,122,19.808744430541992,6.400000095367432
31,0,18,1000,0.0,False,,0.0,0,0.0,100,False,40,6.393250465393066,2.0000000298023224
31,1,16,1000,39.28701913646279,False,,0.0,0.13861330059692467,0.06930665029846234,100,False,80,14.431755304336548,4.100000061094761
31,2,21,0.44746166846213603,55.19361705278864,False,,1.0523530105733636,-0.21014647245388973,0.4904099193581993,100,False,120,21.916783571243286,6.200000092387199
31,3,35,1000,5.5193638107485725,False,,0.0,0.8789853065911799,0.9299025726537893,100,True,122,22.316189289093018,6.350000094622374
32,0,7,1000,0.0,False,,0.0,0,0.0,100,False,40,6.442890644073486,2.0000000298023224
32,1,6,1000,39.28701913646279,False,,0.0,0.13861330059692467,0.06930665029846234,100,False,80,13.084761142730713,4.100000061094761
32,2,29,1000,55.19361705278864,False,,0.0,-0.21014647245388973,-0.03576658592848253,100,False,120,18.677964448928833,6.150000091642141
32,3,10,1000,5.5193638107485725,False,,0.0,0.8789853065911799,0.4037260673671074,100,True,122,19.108175039291382,6.350000094622374
33,0,0,1000,0.0,False,,0.0,0,0.0,100,False,40,6.697825908660889,2.0000000298023224
33,1,20,1000,39.28701913646279,False,,0.0,0.13861330059692467,0.06930665029846234,100,False,80,13.836868524551392,4.100000061094761
33,2,19,1000,44.15488943129151,False,,0.0,0.03188291436375024,0.08524810748033745,100,False,120,21.450554370880127,6.200000092387199
33,3,23,1000,16.558091432245703,False,,0.0,0.6369559197735399,0.4037260673671074,100,True,132,23.67474055290222,6.900000102818012
34,0,31,1000,0.0,False,,0.0,0,0.0,100,False,40,7.279943466186523,2.0000000298023224
34,1,2,1000,28.248291514965654,False,,0.0,0.38064268741456464,0.19032134370728232,100,False,80,13.74673843383789,4.100000061094761
34,2,19,1000,0.0,False,,0.0,0,0.19032134370728232,100,False,120,20.594858407974243,6.200000092387199
34,3,17,7.834839818777562,11.038727621497134,False,,0.32804287902193824,0.75797061318236,0.7333280898094314,100,False,160,28.557862997055054,8.300000123679638
34,4,28,0.7778076057350067,49.67425324204008,False,,0.8862662452770436,-0.08913177904506986,1.1318953229254183,100,False,200,36.42581796646118,10.350000154227018
34,5,0,0.5097150064678168,11.03872762149713,False,,1.0143925779579237,0.75797061318236,2.0180769184955603,100,True,206,37.58798432350159,10.750000160187483
35,0,33,1000,0.0,False,,0.0,0,0.0,100,False,40,6.958907604217529,2.0000000298023224
