episode,step,action,time_to_collision,completion,collision,collision_type,reward_merged,reward_time_to_collision,reward_completion,loss,done,tick,system_time,game_time
0,0,27,1000,0.0,False,,0.0,0.0,0,100,False,40,5.611009120941162,2.0000000298023224
0,1,25,1.1457509138984374,18.000838139268172,False,,0.6867686667107243,0.7682143257739222,0.6053230076475264,100,False,80,11.092793464660645,4.050000060349703
0,2,5,2.1768765802766916,19.097255067604895,False,,0.5847721498308595,0.588260757970852,0.5812835416908669,100,False,120,16.075413942337036,6.150000091642141
0,3,2,1.939352217924336,47.257615676258645,False,,0.2911774743534505,0.6185007923922189,-0.036145843685317924,100,False,160,21.80337429046631,8.25000012293458
0,4,31,1000,15.644291116868288,False,,0.32849571454056975,0.0,0.6569914290811395,100,True,179,24.37308692932129,9.250000137835741
1,0,26,1000,0.0,False,,0.0,0.0,0,100,False,40,5.63952898979187,2.0000000298023224
1,1,6,1000,18.000838139268172,False,,0.3026615038237632,0.0,0.6053230076475264,100,False,80,12.77831220626831,4.100000061094761
1,2,11,1000,19.097255067604895,False,,0.29064177084543347,0.0,0.5812835416908669,100,False,120,20.61299467086792,6.200000092387199
1,3,25,3.5936236878342687,44.128697410515436,False,,0.25129585399061893,0.47013452102509196,0.03245718695614597,100,False,160,28.421969175338745,8.25000012293458
1,4,6,1000,18.773209382611498,False,,0.2941941992198378,0.0,0.5883883984396756,100,True,188,33.91380262374878,9.750000145286322
2,0,27,1000,0.0,False,,0.0,0.0,0,100,False,40,5.912719964981079,2.0000000298023224
2,1,12,1.08238171114929,18.000838139268172,False,,0.6953170722767439,0.7853111369059614,0.6053230076475264,100,False,80,13.253545045852661,4.100000061094761
2,2,28,3.304503552858298,19.097255067604895,False,,0.5348349276443024,0.4883863135977378,0.5812835416908669,100,False,120,21.279557943344116,6.150000091642141
2,3,6,1000,40.9997578875358,False,,0.05053034183634675,0.0,0.1010606836726935,100,False,160,28.423811197280884,8.25000012293458
2,4,34,1000,15.644491009477477,False,,0.3284935231700019,0.0,0.6569870463400038,100,False,200,36.14922285079956,10.30000015348196
2,5,34,1000,6.257657896113656,False,,0.4313989276915621,0.0,0.8627978553831241,100,True,230,41.73709321022034,11.85000017657876
3,0,17,1000,0.0,False,,0.0,0.0,0,100,False,40,4.996585130691528,2.0000000298023224
3,1,27,1.8385052574992873,18.000838139268172,False,,0.6190791146508479,0.6328352216541694,0.6053230076475264,100,False,80,11.565014123916626,4.050000060349703
3,2,33,2.2919387994950986,19.097255067604895,False,,0.578207502412269,0.5751314631336711,0.5812835416908669,100,False,120,18.536988019943237,6.100000090897083
3,3,29,1000,31.612809164640545,False,,0.15343701375506363,0.0,0.30687402751012727,100,False,160,26.24596905708313,8.150000121444464
3,4,8,1000,15.6448065116181,False,,0.3284900644022774,0.0,0.6569801288045548,100,False,200,33.68575191497803,10.250000152736902
3,5,27,4.459965899086422,15.644291116868288,False,,0.541446654825329,0.4259018805695186,0.6569914290811395,100,True,220,37.33431434631348,11.300000168383121
4,0,3,1000,0.0,False,,0.0,0.0,0,100,False,40,4.557607412338257,2.0000000298023224
4,1,9,1000,18.000838139268172,False,,0.3026615038237632,0.0,0.6053230076475264,100,False,80,11.601701259613037,4.100000061094761
4,2,0,1000,19.097255067604895,False,,0.29064177084543347,0.0,0.5812835416908669,100,False,120,18.68602752685547,6.200000092387199
4,3,22,1000,44.128697410515436,False,,0.016228593478072983,0.0,0.03245718695614597,100,False,160,26.946046590805054,8.300000123679638
4,4,10,16.880006587551794,3.1289182657432093,False,,0.5799375116903045,0.22847805402207297,0.931396969358536,100,False,200,34.48233222961426,10.400000154972076
4,5,9,1000,15.644291116868288,False,,0.32849571454056975,0.0,0.6569914290811395,100,True,223,39.480429887771606,11.650000173598528
5,0,20,1000,0.0,False,,0.0,0.0,0,100,False,40,4.938015699386597,2.0000000298023224
5,1,28,1000,18.000838139268172,False,,0.3026615038237632,0.0,0.6053230076475264,100,False,80,11.10849642753601,4.050000060349703
5,2,11,3.7480204330342075,19.097255067604895,False,,0.521246119105989,0.461208696521111,0.5812835416908669,100,False,120,16.544413805007935,6.150000091642141
5,3,12,1000,25.35473097194003,False,,0.222042693665423,0.0,0.444085387330846,100,False,160,23.63411045074463,8.25000012293458
5,4,26,1000,12.51606613537971,False,,0.36278962956673916,0.0,0.7255792591334783,100,False,200,30.89020586013794,10.30000015348196
5,5,29,1000,21.90229024756667,False,,0.2598909013663304,0.0,0.5197818027326608,100,True,240,38.474133253097534,12.35000018402934
6,0,21,1000,0.0,False,,0.0,0.0,0,100,False,40,5.029409646987915,2.0000000298023224
6,1,2,1000,18.000838139268172,False,,0.3026615038237632,0.0,0.6053230076475264,100,False,80,11.038397550582886,4.100000061094761
6,2,14,1000,19.097255067604895,False,,0.29064177084543347,0.0,0.5812835416908669,100,False,120,18.7298104763031,6.200000092387199
6,3,15,1000,44.128697410515436,False,,0.016228593478072983,0.0,0.03245718695614597,100,False,160,27.4299373626709,8.300000123679638
6,4,11,1000,18.773209382611498,False,,0.2941941992198378,0.0,0.5883883984396756,100,True,181,31.9533052444458,9.450000140815973
7,0,13,1000,0.0,False,,0.0,0.0,0,100,False,40,6.986952066421509,2.0000000298023224
7,1,35,1000,18.000838139268172,False,,0.3026615038237632,0.0,0.6053230076475264,100,False,80,14.71048355102539,4.050000060349703
7,2,6,1000,19.097255067604895,False,,0.29064177084543347,0.0,0.5812835416908669,100,False,120,23.008788347244263,6.150000091642141
7,3,5,1000,44.128697410515436,False,,0.016228593478072983,0.0,0.03245718695614597,100,False,160,32.26759886741638,8.25000012293458
7,4,30,1000,18.773209382611498,False,,0.2941941992198378,0.0,0.5883883984396756,100,True,183,36.724586486816406,9.450000140815973
8,0,26,1000,0.0,False,,0.0,0.0,0,100,False,40,6.0244505405426025,2.0000000298023224
8,1,29,3.8907843054025415,18.000838139268172,False,,0.5293633807450537,0.45340375384258114,0.6053230076475264,100,False,80,11.548771619796753,4.050000060349703
8,2,20,1000,19.097255067604895,False,,0.29064177084543347,0.0,0.5812835416908669,100,False,120,18.874244689941406,6.150000091642141
8,3,20,1000,19.09655842694451,False,,0.2906494079353974,0.0,0.5812988158707948,100,False,160,25.764289617538452,8.25000012293458
8,4,27,4.714100601643822,28.161057249314133,False,,0.3988683934938374,0.4151814465437874,0.3825553404438874,100,False,200,33.539098262786865,10.30000015348196
8,5,5,1000,15.644291116868288,False,,0.32849571454056975,0.0,0.6569914290811395,100,True,219,37.19785737991333,11.35000016912818
9,0,21,1000,0.0,False,,0.0,0.0,0,100,False,40,5.454195022583008,2.0000000298023224
9,1,19,1000,18.000838139268172,False,,0.3026615038237632,0.0,0.6053230076475264,100,False,80,11.955950736999512,4.100000061094761
9,2,20,1000,19.097255067604895,False,,0.29064177084543347,0.0,0.5812835416908669,100,False,120,20.864543437957764,6.200000092387199
9,3,1,1000,47.257615676258645,False,,-0.018072921842658962,0.0,-0.036145843685317924,100,False,160,29.624592304229736,8.300000123679638
9,4,7,1000,15.644291116868288,False,,0.32849571454056975,0.0,0.6569914290811395,100,True,181,33.72072243690491,9.450000140815973
10,0,31,1000,0.0,False,,0.0,0.0,0,100,False,40,6.006296634674072,2.0000000298023224
10,1,15,1000,18.000838139268172,False,,0.3026615038237632,0.0,0.6053230076475264,100,False,80,12.381438493728638,4.100000061094761
10,2,27,1000,19.097255067604895,False,,0.29064177084543347,0.0,0.5812835416908669,100,False,120,19.682156562805176,6.150000091642141
10,3,9,2.028238671870961,44.128697410515436,False,,0.3195505606841655,0.606643934412185,0.03245718695614597,100,False,160,27.676023960113525,8.25000012293458
10,4,30,1000,18.773209382611498,False,,0.2941941992198378,0.0,0.5883883984396756,100,True,184,31.73161768913269,9.500000141561031
11,0,34,1000,0.0,False,,0.0,0.0,0,100,False,40,5.269004821777344,2.0000000298023224
