episode,step,action,time_to_collision,completion,collision,collision_type,reward_time_to_collision,reward_completion,reward_total,loss,done,tick,system_time,game_time
0,0,33,1000,0.0,False,,0.0,0,0.0,100,False,40,7.241626262664795,2.0000000298023224
0,1,19,2.165246145830711,8.782869376831467,False,,0.5896389108467931,0.8074313849691993,0.6985351479079962,100,False,80,16.33131694793701,4.100000061094761
0,2,0,1000,0.0,False,,0.0,0,0.6985351479079962,100,False,120,23.70391535758972,6.200000092387199
0,3,25,1.4885631801823762,16.577409552769293,False,,0.6915622706334761,0.6365323607343905,1.3625824635919295,100,False,160,32.35195851325989,8.25000012293458
0,4,5,1000,16.57737793401308,False,,0.0,0.636533053990755,1.680848990587307,100,False,200,40.21308970451355,10.350000154227018
0,5,19,1000,0.0,False,,0.0,0,1.680848990587307,100,True,240,49.53315472602844,12.450000185519457
1,0,25,1000,0.0,False,,0.0,0,0.0,100,False,40,5.939899444580078,2.0000000298023224
1,1,2,1000,29.504615508414975,False,,0.0,0.3530971825153697,0.17654859125768485,100,False,80,13.498765230178833,4.100000061094761
1,2,25,2.045911368534802,41.48494939299498,False,,0.604367051722679,0.09042262767729736,0.523943430957673,100,False,120,21.52368974685669,6.150000091642141
1,3,1,1000,29.01043509859005,False,,0.0,0.3639323245415478,0.7059095932284469,100,True,147,25.792622804641724,7.600000113248825
2,0,24,1000,0.0,False,,0.0,0,0.0,100,False,40,5.693148136138916,2.0000000298023224
2,1,28,1.2175949237629804,29.504615508414975,False,,0.7500891849055168,0.3530971825153697,0.5515931837104433,100,False,80,11.598889589309692,4.050000060349703
2,2,8,1.4979068529371058,41.48494939299498,False,,0.6897778995903211,0.09042262767729736,0.9416934473442525,100,False,120,17.81551194190979,6.150000091642141
2,3,15,1000,29.01043509859005,False,,0.0,0.3639323245415478,1.1236596096150264,100,True,148,23.155669927597046,7.650000113993883
3,0,11,1000,0.0,False,,0.0,0,0.0,100,False,40,6.949144601821899,2.0000000298023224
3,1,19,1000,21.215942350786545,False,,0.0,0.53483030889181,0.267415154445905,100,False,80,14.219551086425781,4.100000061094761
3,2,13,1000,29.010419289211942,True,vehicle,1.0,0.36393267116973005,0.9493814900307701,100,True,120,22.210378408432007,6.200000092387199
4,0,11,1000,0.0,False,,0.0,0,0.0,100,False,40,8.892641067504883,2.0000000298023224
4,1,28,1000,25.36027892960076,False,,0.0,0.4439637457035899,0.22198187285179494,100,False,80,15.915257930755615,4.050000060349703
4,2,17,2.4134138406896772,29.0518764190399,False,,0.5621904093356149,0.3630237037546866,0.6845889293969457,100,False,120,23.193649530410767,6.150000091642141
4,3,18,1000,0.0,False,,0.0,0,0.6845889293969457,100,False,160,30.68827223777771,8.25000012293458
4,4,12,1000,16.57740955276929,False,,0.0,0.6365323607343907,1.0028551097641412,100,False,200,38.852328300476074,10.350000154227018
4,5,19,1000,4.144352388192331,False,,0.0,0.9091330901835974,1.4574216548559398,100,True,240,46.6483154296875,12.450000185519457
5,0,12,1000,0.0,False,,0.0,0,0.0,100,False,40,8.408938884735107,2.0000000298023224
5,1,31,11.854263505612844,29.504615508414975,False,,0.2701674058717622,0.3530971825153697,0.311632294193566,100,False,80,16.36215305328369,4.050000060349703
5,2,21,13.983712920537144,41.48494939299498,False,,0.24987957812884157,0.09042262767729736,0.4817833970966354,100,False,120,24.726055145263672,6.150000091642141
5,3,11,1000,29.01043509859005,False,,0.0,0.3639323245415478,0.6637495593674093,100,True,147,30.424092531204224,7.600000113248825
