episode,step,action,time_to_collision,completion,collision,collision_type,reward_merged,reward_time_to_collision,reward_completion,loss,done,tick,system_time,game_time
0,0,14,1000,0.0,False,,0.0,0.0,0,100,False,40,11.894759178161621,2.0000000298023224
0,1,0,1000,33.76765532571422,False,,0.12981399700287227,0.0,0.25962799400574454,100,False,80,23.24607825279236,4.100000061094761
0,2,30,1000,49.67425324204007,False,,-0.04456588952253482,0.0,-0.08913177904506964,100,False,120,33.24960923194885,6.150000091642141
0,3,11,1000,16.558091432245703,False,,0.31847795988676997,0.0,0.6369559197735399,100,True,130,35.18191576004028,6.750000100582838
1,0,21,1000,0.0,False,,0.0,0.0,0,100,False,40,6.988319396972656,2.0000000298023224
1,1,15,1000,39.28701913646279,False,,0.06930665029846234,0.0,0.13861330059692467,100,False,80,15.37215518951416,4.100000061094761
1,2,8,0.44773052367713684,55.19361705278864,False,,0.42101699437517537,1.0521804612042405,-0.21014647245388973,100,False,120,22.789218425750732,6.200000092387199
1,3,30,1000,5.5193638107485725,False,,0.43949265329558995,0.0,0.8789853065911799,100,True,122,23.289507150650024,6.350000094622374
2,0,26,1000,0.0,False,,0.0,0.0,0,100,False,40,4.8196702003479,2.0000000298023224
2,1,33,1000,33.76765532571422,False,,0.12981399700287227,0.0,0.25962799400574454,100,False,80,10.682644367218018,4.050000060349703
2,2,26,1000,0.0,False,,0.0,0.0,0,100,False,120,16.93766713142395,6.100000090897083
2,3,11,1000,0.0,False,,0.0,0.0,0,100,False,160,23.146974325180054,8.200000122189522
2,4,30,1000,0.0,False,,0.0,0.0,0,100,False,200,29.154610872268677,10.250000152736902
2,5,1,1000,0.0,False,,0.0,0.0,0,100,True,240,36.58086395263672,12.35000018402934
3,0,14,1000,0.0,False,,0.0,0.0,0,100,False,40,11.100850343704224,2.0000000298023224
3,1,2,1000,33.76765532571422,False,,0.12981399700287227,0.0,0.25962799400574454,100,False,80,19.991896390914917,4.100000061094761
3,2,12,1000,49.67425324204007,False,,-0.04456588952253482,0.0,-0.08913177904506964,100,False,120,31.629995584487915,6.200000092387199
3,3,26,1000,16.558091432245703,False,,0.31847795988676997,0.0,0.6369559197735399,100,True,133,35.238487243652344,6.900000102818012
4,0,12,1000,0.0,False,,0.0,0.0,0,100,False,40,10.300629615783691,2.0000000298023224
4,1,21,1000,33.76765532571422,False,,0.12981399700287227,0.0,0.25962799400574454,100,False,80,20.420089721679688,4.100000061094761
4,2,21,1000,44.154889431291515,False,,0.015941457181875063,0.0,0.031882914363750126,100,False,120,33.33707332611084,6.200000092387199
4,3,15,1000,22.07745524299426,False,,0.2579706131823601,0.0,0.5159412263647202,100,True,140,38.089574575424194,7.300000108778477
5,0,26,1000,0.0,False,,0.0,0.0,0,100,False,40,5.378439903259277,2.0000000298023224
5,1,26,1000,39.28701913646279,False,,0.06930665029846234,0.0,0.13861330059692467,100,False,80,11.968530893325806,4.050000060349703
5,2,17,1000,55.19361705278864,False,,-0.10507323622694487,0.0,-0.21014647245388973,100,False,120,18.68965458869934,6.150000091642141
5,3,13,1000,5.5193638107485725,False,,0.43949265329558995,0.0,0.8789853065911799,100,True,123,19.11244511604309,6.400000095367432
6,0,18,1000,0.0,False,,0.0,0.0,0,100,False,40,8.615418910980225,2.0000000298023224
6,1,12,1000,39.28701913646279,False,,0.06930665029846234,0.0,0.13861330059692467,100,False,80,15.520362615585327,4.100000061094761
6,2,30,1000,55.19361705278864,False,,-0.10507323622694487,0.0,-0.21014647245388973,100,False,120,23.487977743148804,6.150000091642141
6,3,29,1000,5.5193638107485725,False,,0.43949265329558995,0.0,0.8789853065911799,100,True,123,24.21853542327881,6.350000094622374
7,0,8,1000,0.0,False,,0.0,0.0,0,100,False,40,6.333792209625244,2.0000000298023224
7,1,16,1000,39.28701913646279,False,,0.06930665029846234,0.0,0.13861330059692467,100,False,80,14.24533200263977,4.100000061094761
7,2,30,0.4269555947133973,55.19361705278864,False,,0.4278019406302581,1.065750353714406,-0.21014647245388973,100,False,120,22.013636112213135,6.150000091642141
7,3,1,1.0828351431616823,5.5193638107485725,False,,0.8320850694815706,0.7851848323719612,0.8789853065911799,100,True,122,22.37657070159912,6.350000094622374
8,0,24,1000,0.0,False,,0.0,0.0,0,100,False,40,4.483349323272705,2.0000000298023224
8,1,32,0.6238622760394813,39.28701913646279,False,,0.546194777326216,0.9537762540555074,0.13861330059692467,100,False,80,10.119333028793335,4.050000060349703
8,2,29,1000,11.03872762149713,False,,0.37898530659118,0.0,0.75797061318236,100,False,120,16.763272285461426,6.100000090897083
8,3,10,1000,0.0,False,,0.0,0.0,0,100,False,160,24.696051359176636,8.200000122189522
8,4,0,1000,0.0,False,,0.0,0.0,0,100,False,200,33.66895771026611,10.30000015348196
8,5,9,1000,0.0,False,,0.0,0.0,0,100,True,240,45.06633996963501,12.400000184774399
9,0,34,1000,0.0,False,,0.0,0.0,0,100,False,40,11.19153356552124,2.0000000298023224
9,1,17,1000,22.72892770421709,False,,0.2508286904116923,0.0,0.5016573808233846,100,False,80,23.360165119171143,4.100000061094761
9,2,26,4.772568602254122,16.5580914322457,False,,0.5248934875894835,0.4128310554054269,0.63695591977354,100,False,120,35.11626148223877,6.150000091642141
9,3,12,1.766477499201579,49.67425324204008,False,,0.2772869180947241,0.6437056152345181,-0.08913177904506986,100,False,160,46.615866899490356,8.25000012293458
9,4,1,1000,11.03872762149713,False,,0.37898530659118,0.0,0.75797061318236,100,True,165,47.783655881881714,8.600000128149986
10,0,3,1000,0.0,False,,0.0,0.0,0,100,False,40,7.554020643234253,2.0000000298023224
10,1,13,1000,28.248291514965654,False,,0.19032134370728232,0.0,0.38064268741456464,100,False,80,17.326173543930054,4.100000061094761
10,2,25,1000,0.0,False,,0.0,0.0,0,100,False,120,24.519662618637085,6.150000091642141
10,3,31,1000,38.635546675239965,False,,0.07644857306913005,0.0,0.1528971461382601,100,False,160,32.35065841674805,8.200000122189522
10,4,6,1000,33.11616180979438,False,,0.1369561505906951,0.0,0.2739123011813902,100,True,189,38.11693620681763,9.750000145286322
11,0,33,1000,0.0,False,,0.0,0.0,0,100,False,40,9.529823780059814,2.0000000298023224
